1964964964	-0.296545	-0.737351
1966966966	-0.331570	-0.720839
1968968968	-0.363512	-0.699577
1970970970	-0.397131	-0.682049
1972972972	-0.430622	-0.662188
1974974974	-0.463150	-0.640319
1976976976	-0.494772	-0.616545
1978978978	-0.527392	-0.592691
1980980980	-0.557309	-0.565090
1982982982	-0.584157	-0.538369
1984984984	-0.611814	-0.509932
1986986986	-0.638401	-0.480753
1988988988	-0.661490	-0.449336
1990990990	-0.686076	-0.418849
1992992992	-0.705726	-0.383370
1994994994	-0.724453	-0.347948
1996996996	-0.739758	-0.311823
1998998998	-0.753818	-0.274451
2001001001	-0.765775	-0.236931
2003003003	-0.778662	-0.199311
2005005005	-0.785155	-0.159316
2007007007	-0.792862	-0.118633
2009009009	-0.798311	-0.077951
2011011011	-0.801468	-0.038418
2013013013	-0.801022	0.003173
2015015015	-0.798926	0.042131
2017017017	-0.795774	0.082714
2019019019	-0.789047	0.123215
2021021021	-0.781787	0.162963
2023023023	-0.773804	0.202074
2025025025	-0.761903	0.241014
2027027027	-0.749818	0.276353
2029029029	-0.734940	0.312455
2031031031	-0.718932	0.349797
2033033033	-0.701001	0.384127
2035035035	-0.682573	0.417849
2037037037	-0.661667	0.451950
2039039039	-0.639529	0.483385
2041041041	-0.615604	0.513469
2043043043	-0.591465	0.542282
2045045045	-0.565065	0.570107
2047047047	-0.538232	0.597026
2049049049	-0.510691	0.621333
2051051051	-0.482504	0.645125
2053053053	-0.452930	0.667643
2055055055	-0.422683	0.687067
2057057057	-0.392459	0.703625
2059059059	-0.361318	0.721038
2061061061	-0.329721	0.737139
2063063063	-0.296521	0.750922
2065065065	-0.263692	0.765081
2067067067	-0.230752	0.776974
2069069069	-0.199184	0.787464
2071071071	-0.164894	0.796700
2073073073	-0.130996	0.805189
2075075075	-0.097674	0.811313
2077077077	-0.065295	0.814105
2079079079	-0.032897	0.819835
2081081081	-0.001549	0.822487
2083083083	0.030729	0.823886
2085085085	0.060342	0.825977
2087087087	0.092076	0.825555
2089089089	0.122068	0.819594
2091091091	0.152696	0.817615
2093093093	0.184092	0.815010
2095095095	0.211604	0.810913
2097097097	0.239662	0.805501
2099099099	0.266770	0.799623
2101101101	0.292408	0.793569
2103103103	0.318958	0.784832
2105105105	0.342863	0.777832
2107107107	0.367909	0.767785
2109109109	0.390888	0.757659
2111111111	0.414660	0.747087
2113113113	0.435308	0.735544
2115115115	0.456237	0.723156
2117117117	0.475836	0.709756
2119119119	0.495809	0.693567
2121121121	0.518625	0.679152
2123123123	0.537130	0.664882
2125125125	0.555565	0.646383
2127127127	0.572813	0.630453
2129129129	0.587320	0.612188
2131131131	0.604533	0.594339
2133133133	0.618177	0.574383
2135135135	0.632295	0.553805
2137137137	0.646043	0.532452
2139139139	0.658643	0.510301
2141141141	0.669815	0.488011
2143143143	0.682011	0.466506
2145145145	0.691339	0.444300
2147147147	0.701769	0.422206
2149149149	0.711687	0.397796
2151151151	0.722774	0.374407
2153153153	0.730429	0.351187
2155155155	0.740186	0.328885
2157157157	0.747046	0.303983
2159159159	0.752012	0.278473
2161161161	0.758643	0.255129
2163163163	0.763229	0.230029
2165165165	0.767646	0.204493
2167167167	0.768924	0.181482
2169169169	0.771363	0.158291
2171171171	0.773450	0.134515
2173173173	0.776393	0.112716
2175175175	0.778294	0.088890
2177177177	0.778839	0.066882
2179179179	0.780004	0.043937
2181181181	0.778791	0.021472
2183183183	0.779171	-0.000040
2185185185	0.777093	-0.022840
2187187187	0.775111	-0.046315
2189189189	0.771471	-0.069930
2191191191	0.766020	-0.092187
2193193193	0.761636	-0.114725
2195195195	0.755655	-0.136459
2197197197	0.748866	-0.158411
2199199199	0.739700	-0.178619
2201201201	0.736066	-0.179227
2203203203	0.726986	-0.198062
2205205205	0.716140	-0.222585
2207207207	0.704649	-0.240254
2209209209	0.693874	-0.258763
2211211211	0.680542	-0.275553
2213213213	0.668261	-0.291380
2215215215	0.654262	-0.308378
2217217217	0.641005	-0.324652
2219219219	0.625532	-0.341176
2221221221	0.610386	-0.355527
2223223223	0.595094	-0.369992
2225225225	0.577871	-0.385190
2227227227	0.561044	-0.398500
2229229229	0.544151	-0.409898
2231231231	0.526979	-0.422514
2233233233	0.507538	-0.434276
2235235235	0.489361	-0.445103
2237237237	0.469558	-0.455254
2239239239	0.449059	-0.463792
2241241241	0.428467	-0.473276
2243243243	0.406691	-0.480569
2245245245	0.385279	-0.487791
2247247247	0.367189	-0.496614
2249249249	0.344498	-0.500857
2251251251	0.320972	-0.505449
2253253253	0.296699	-0.509095
2255255255	0.271183	-0.510437
2257257257	0.246579	-0.510536
2259259259	0.219870	-0.511237
2261261261	0.192694	-0.507951
2263263263	0.167484	-0.503654
2265265265	0.142448	-0.498271
2267267267	0.117845	-0.494838
2269269269	0.094154	-0.488345
2271271271	0.070485	-0.482185
2273273273	0.045217	-0.474740
2275275275	0.022740	-0.466983
2277277277	0.000128	-0.458549
2279279279	-0.022373	-0.449036
2281281281	-0.042432	-0.440921
2283283283	-0.063573	-0.430508
2285285285	-0.083484	-0.419776
2287287287	-0.101172	-0.407079
2289289289	-0.116089	-0.393566
2291291291	-0.128238	-0.375198
2293293293	-0.143454	-0.359969
2295295295	-0.156425	-0.345379
2297297297	-0.169508	-0.329058
2299299299	-0.180801	-0.312942
2301301301	-0.191495	-0.297713
2303303303	-0.201348	-0.280691
2305305305	-0.209941	-0.261848
2307307307	-0.216458	-0.243155
2309309309	-0.221792	-0.224626
2311311311	-0.225799	-0.204837
2313313313	-0.228168	-0.184415
2315315315	-0.228979	-0.165211
2317317317	-0.229375	-0.144285
2319319319	-0.227079	-0.124131
2321321321	-0.223332	-0.104877
2323323323	-0.220077	-0.087027
2325325325	-0.216291	-0.068480
2327327327	-0.211919	-0.049089
2329329329	-0.205878	-0.029020
2331331331	-0.197892	-0.010235
2333333333	-0.189619	0.008070
2335335335	-0.179813	0.026290
2337337337	-0.168490	0.043211
2339339339	-0.155721	0.058879
2341341341	-0.142706	0.072606
2343343343	-0.129113	0.084944
2345345345	-0.115162	0.096014
2347347347	-0.101122	0.105313
2349349349	-0.087412	0.113172
2351351351	-0.074077	0.119311
2353353353	-0.061991	0.124206
2355355355	-0.050965	0.129358
2357357357	-0.039662	0.134681
2359359359	-0.028403	0.139730
2361361361	-0.016945	0.143842
2363363363	-0.004875	0.148198
2365365365	0.008294	0.150466
2367367367	0.020868	0.150758
2369369369	0.031623	0.149729
2371371371	0.040527	0.148505
2373373373	0.048133	0.149358
2375375375	0.057483	0.151712
2377377377	0.068776	0.153387
2379379379	0.080429	0.153507
2381381381	0.093440	0.151694
2383383383	0.105220	0.150443
2385385385	0.117811	0.148607
2387387387	0.131116	0.144555
2389389389	0.143135	0.138814
2391391391	0.154784	0.132798
2393393393	0.166357	0.125797
2395395395	0.177740	0.116233
2397397397	0.186984	0.104995
2399399399	0.193583	0.093171
2401401401	0.198989	0.082154
2403403403	0.203700	0.071930
2405405405	0.208112	0.061421
2407407407	0.212237	0.050839
2409409409	0.215801	0.039592
2411411411	0.218875	0.027922
2413413413	0.220188	0.014855
2415415415	0.220256	0.002469
2417417417	0.219427	-0.009686
2419419419	0.217942	-0.022372
2421421421	0.214192	-0.034916
2423423423	0.208941	-0.046120
2425425425	0.203317	-0.055391
2427427427	0.197473	-0.063865
2429429429	0.191848	-0.071378
2431431431	0.185886	-0.078046
2433433433	0.181381	-0.084093
2435435435	0.177021	-0.091097
2437437437	0.171599	-0.099046
2439439439	0.164999	-0.105608
2441441441	0.158243	-0.111801
2443443443	0.151089	-0.117043
2445445445	0.143337	-0.121454
2447447447	0.135940	-0.123435
2449449449	0.129944	-0.126766
2451451451	0.123937	-0.130226
2453453453	0.116716	-0.134103
2455455455	0.108769	-0.137293
2457457457	0.100141	-0.139789
2459459459	0.091413	-0.143004
2461461461	0.081691	-0.144905
2463463463	0.071061	-0.146482
2465465465	0.059600	-0.147374
2467467467	0.049111	-0.147114
2469469469	0.037734	-0.146833
2471471471	0.025559	-0.146478
2473473473	0.012102	-0.145756
2475475475	-0.001479	-0.144438
2477477477	-0.015118	-0.140618
2479479479	-0.028818	-0.135372
2481481481	-0.042281	-0.129369
2483483483	-0.056188	-0.121587
2485485485	-0.067892	-0.112490
2487487487	-0.079478	-0.103403
2489489489	-0.091516	-0.093513
2491491491	-0.101819	-0.082322
2493493493	-0.111497	-0.070273
2495495495	-0.119921	-0.057993
2497497497	-0.126639	-0.045423
2499499499	-0.132717	-0.033546
2501501501	-0.138564	-0.021472
2503503503	-0.143287	-0.009790
2505505505	-0.148404	0.001671
2507507507	-0.154312	0.014213
2509509509	-0.159153	0.028208
2511511511	-0.162104	0.042488
2513513513	-0.164096	0.056623
2515515515	-0.165196	0.070702
2517517517	-0.165838	0.084123
2519519519	-0.166492	0.097442
2521521521	-0.166706	0.110359
2523523523	-0.168786	0.124623
2525525525	-0.169140	0.139753
2527527527	-0.168437	0.156146
2529529529	-0.165990	0.173043
2531531531	-0.162659	0.189171
2533533533	-0.158019	0.205143
2535535535	-0.152793	0.222142
2537537537	-0.145693	0.237561
2539539539	-0.138441	0.253302
2541541541	-0.128951	0.269934
2543543543	-0.118353	0.284972
2545545545	-0.105867	0.298534
2547547547	-0.092863	0.311592
2549549549	-0.079882	0.322967
2551551551	-0.065787	0.333607
2553553553	-0.052174	0.341204
2555555555	-0.038907	0.349025
2557557557	-0.027224	0.355857
2559559559	-0.015118	0.364046
2561561561	-0.003293	0.373179
2563563563	0.011113	0.381338
2565565565	0.025796	0.390130
2567567567	0.042715	0.397301
2569569569	0.058488	0.403725
2571571571	0.072738	0.408844
2573573573	0.090454	0.413657
2575575575	0.107443	0.417237
2577577577	0.126840	0.419279
2579579579	0.144193	0.420768
2581581581	0.161336	0.422442
2583583583	0.179801	0.422288
2585585585	0.196128	0.423032
2587587587	0.213049	0.423146
2589589589	0.231427	0.423471
2591591591	0.247666	0.421984
2593593593	0.266613	0.421277
2595595595	0.284605	0.418983
2597597597	0.301893	0.417414
2599599599	0.319786	0.413622
2601601601	0.336398	0.410989
2603603603	0.353315	0.407614
2605605605	0.369299	0.402554
2607607607	0.386573	0.397960
2609609609	0.401764	0.392373
2611611611	0.417309	0.386836
2613613613	0.432272	0.379600
2615615615	0.446696	0.372504
2617617617	0.459760	0.363929
2619619619	0.470209	0.354207
2621621621	0.483335	0.345576
2623623623	0.495406	0.337149
2625625625	0.508014	0.328610
2627627627	0.521372	0.319850
2629629629	0.533240	0.309903
2631631631	0.544854	0.299004
2633633633	0.558023	0.288202
2635635635	0.568826	0.275211
2637637637	0.578630	0.263793
2639639639	0.588370	0.250028
2641641641	0.596873	0.237425
2643643643	0.605654	0.224501
2645645645	0.613096	0.211625
2647647647	0.620981	0.199645
2649649649	0.626724	0.185934
2651651651	0.634041	0.173840
2653653653	0.640760	0.161375
2655655655	0.647298	0.147563
2657657657	0.654410	0.135070
2659659659	0.659741	0.121230
2661661661	0.664094	0.109158
2663663663	0.669798	0.095602
2665665665	0.674505	0.080660
2667667667	0.676418	0.066732
2669669669	0.680781	0.051460
2671671671	0.684247	0.036552
2673673673	0.687954	0.021724
2675675675	0.690188	0.007722
2677677677	0.692784	-0.007877
2679679679	0.696080	-0.023040
2681681681	0.694172	-0.037961
2683683683	0.693799	-0.053145
2685685685	0.692562	-0.066458
2687687687	0.690176	-0.081171
2689689689	0.689019	-0.095718
2691691691	0.687824	-0.110294
2693693693	0.685575	-0.123226
2695695695	0.682334	-0.137831
2697697697	0.679535	-0.153175
2699699699	0.676133	-0.168075
2701701701	0.672377	-0.182064
2703703703	0.667948	-0.199466
2705705705	0.662522	-0.212706
2707707707	0.658475	-0.229884
2709709709	0.650855	-0.246063
2711711711	0.645333	-0.260077
2713713713	0.636500	-0.274736
2715715715	0.626930	-0.289083
2717717717	0.619440	-0.305041
2719719719	0.614239	-0.318773
2721721721	0.603697	-0.333494
2723723723	0.596604	-0.346671
2725725725	0.587662	-0.363740
2727727727	0.581128	-0.376963
2729729729	0.573154	-0.390944
2731731731	0.562898	-0.404256
2733733733	0.554310	-0.422787
2735735735	0.543134	-0.435902
2737737737	0.533403	-0.450413
2739739739	0.523586	-0.463889
2741741741	0.511563	-0.478213
2743743743	0.501189	-0.490530
2745745745	0.490287	-0.505855
2747747747	0.479244	-0.519709
2749749749	0.467267	-0.531726
2751751751	0.455504	-0.545605
2753753753	0.444981	-0.556645
2755755755	0.432130	-0.568028
2757757757	0.418043	-0.580943
2759759759	0.409239	-0.585856
2761761761	0.397843	-0.592930
2763763763	0.386826	-0.602652
2765765765	0.375387	-0.611630
